"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
1.61170781595383,"+",-0.10921647478608,"+",-0.0835409923676423,NA,-0.0921060286096634,"+",NA,"+",NA,NA,"+","+",NA,0.362759566691741,0.384576618041841,0.339496445063996,0.362759566952514,0.384576618318297,0.339496445308046,14,-174.412119238966,382.911194999672,3.99012148611973,0.00594739432503605
1.60578494194018,"+",NA,"+",-0.0632030944808239,NA,NA,"+",-0.0776665060760344,"+",NA,NA,"+",NA,NA,0.331476698873989,0.352452933479751,0.309246145203238,0.331476699974183,0.352452934649567,0.309246146229647,11,-178.637907760249,382.942482187165,4.02140867361294,0.00585507965358462
1.92558888005431,"+",NA,"+",-0.101010084319521,"+",NA,"+",NA,"+",-0.0376770399241381,NA,"+",NA,NA,0.343028277901451,0.364337125216959,0.320394299692184,0.34302827818022,0.364337125513045,0.320394299952559,12,-177.279207688843,382.95278157487,4.03170806131749,0.00582500528923526
1.83362608935235,"+",NA,"+",-0.10017205535634,"+",-0.0383780040691471,"+",NA,"+",NA,NA,"+",NA,NA,0.341891032279924,0.363168286326638,0.319295623120121,0.341891032688521,0.363168286760664,0.319295623501714,12,-177.29629152756,382.986949252303,4.06587573875129,0.00572633705419985
1.4636349104652,"+",NA,"+",-0.071474108232837,NA,NA,"+",-0.155246106389956,NA,0.0780117976900749,NA,"+",NA,NA,0.307311028599366,0.326698087843748,0.286756911718407,0.333415069864113,0.354448931687706,0.311115016569266,10,-180.030288716638,383.074276063414,4.1532025498617,0.00548168570030472
1.434959339956,"+",NA,"+",-0.073396992514233,NA,NA,"+",NA,NA,NA,NA,"+",NA,NA,0.248112529355326,0.264467845964119,0.230867332911217,0.305333710850645,0.325460987474988,0.284111325031156,8,-182.584126055392,383.088252110784,4.16717859723195,0.00544351308171648
1.58092798318528,"+",NA,"+",-0.0859526457652084,"+",NA,"+",-0.199460196207388,NA,NA,NA,"+",NA,NA,0.288245049525745,0.305881238370008,0.269478048539371,0.352347499026375,0.373905777449048,0.329406928589332,10,-180.065313963028,383.144326556192,4.22325304263995,0.00529301177131422
1.50139628494414,"+",-0.126119124508724,"+",-0.0571178253435239,NA,-0.108448429868677,NA,-0.00710659317591072,"+",NA,NA,"+",NA,NA,0.335171407583555,0.35625685249079,0.312809009320658,0.335171407932134,0.356256852861298,0.312809009645981,12,-177.436055900122,383.266477997426,4.34540448387412,0.00497941142447926
1.50633791697949,"+",-0.130992751153555,"+",-0.0587141654721235,NA,-0.100028995004466,NA,NA,"+",NA,NA,"+","+",NA,0.350064991986829,0.3715637368577,0.327197952404421,0.350064992373072,0.371563737267664,0.327197952765433,13,-176.034685523836,383.269371047672,4.34829753411952,0.00497221378779367
1.25307227698003,"+",-0.268206157342377,"+",-0.0745205420094851,NA,NA,NA,NA,NA,NA,"+","+",NA,NA,0.295855774354135,0.313234341779521,0.27727455532184,0.376789518278768,0.398922133614334,0.353125256246043,10,-180.136526229964,383.286751090064,4.3656775765121,0.00492919234395001
1.91454720185809,"+",-0.117827709216887,"+",-0.102315105710521,"+",-0.0332712115757092,"+",NA,"+",-0.0694557126252442,NA,"+",NA,NA,0.361814342825305,0.383608767954688,0.338579630378237,0.361814343103854,0.383608768250017,0.338579630638898,14,-174.618983807513,383.324924136765,4.40385062321252,0.00483600335509469
1.37987634217741,"+",-0.22242107930747,"+",-0.101395944730218,NA,NA,"+",-0.122477938027897,NA,NA,"+","+",NA,NA,0.335619802236699,0.354008627980986,0.315805472567094,0.416514192757042,0.439335274408327,0.391924018183443,12,-177.48611356862,383.366593334423,4.44551982087074,0.00473628952107965
1.90506928946266,"+",-0.0810298710496666,"+",-0.0933320615999139,"+",NA,"+",-0.252199642764188,"+",NA,NA,"+",NA,"+",0.390439369993935,0.412842634344726,0.366421873491714,0.390439370303349,0.412842634671894,0.366421873782095,15,-173.176317449004,383.411458427419,4.49038491386676,0.00463122532077211
1.52430164312329,"+",-0.269202636604548,"+",-0.0660811569356945,NA,-0.112944747027905,NA,NA,"+",-0.0577165614470981,"+","+",NA,NA,0.382398646035378,0.404646812028097,0.358584799472311,0.382398646454818,0.404646812471941,0.358584799865631,14,-174.672974552173,383.432905626085,4.51183211253272,0.00458182725193948
1.86975842132486,"+",-0.289560251382261,"+",-0.0993470883012084,"+",-0.0273977551434506,NA,NA,"+",-0.0980132786568982,"+","+",NA,NA,0.397713265438819,0.420246155654308,0.373522505695704,0.397713265733535,0.420246155965721,0.373522505972493,15,-173.226017394612,383.510858318637,4.58978480508432,0.00440667984189579
1.91384309477479,"+",-0.286601454590416,"+",-0.100625201321247,"+",NA,NA,-0.0190779080114829,"+",-0.10133871073526,"+","+",NA,NA,0.398240761167055,0.420782657730259,0.374037842261654,0.398240761538653,0.420782658122891,0.374037842610668,15,-173.264729811709,383.588283152831,4.66720963927844,0.00423934645119479
1.44530042553888,"+",NA,"+",-0.0783229072400379,NA,-0.0675818743933482,"+",-0.181530907720322,NA,NA,NA,"+",NA,NA,0.289900352140432,0.307583003633214,0.271076986219669,0.354233963285258,0.375840683226894,0.331233385799754,10,-180.291009409124,383.595717448385,4.67464393483294,0.00422361742562385
1.73344294942402,"+",NA,"+",-0.0687694884369534,"+",NA,NA,NA,"+",NA,NA,"+",NA,NA,0.308884927245519,0.329135382462931,0.287517873224237,0.308884927582082,0.329135382821559,0.287517873537518,10,-180.388974348705,383.791647327547,4.87057381399518,0.00382947236936956
