"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
2.32396468111301,"+",-0.206868591705349,"+",0.180146001437083,"+",NA,"+",0.0395657023746223,"+",NA,"+","+",NA,NA,0.641467004524778,0.697859106362823,0.564669181582577,0.641467004906024,0.697859106777584,0.564669181918179,16,-353.549103243045,747.217609471164,5.88976155840282,0.00677211291885843
2.38239990603863,"+",-0.194821724840111,"+",0.224806896263652,NA,0.232813504978822,NA,NA,NA,-0.0193138310454331,"+","+",NA,NA,0.602160187038073,0.665971905684336,0.51555499777359,0.602160188657585,0.66597190747547,0.515554999160177,13,-358.068156415774,747.336312831548,6.00846491878724,0.00638187191746361
2.38375175537841,"+",-0.190824725575351,"+",0.223834400084188,NA,0.228588004052233,NA,-0.0054264514213588,NA,NA,"+","+",NA,NA,0.602422112591656,0.666228805957369,0.515804474746888,0.602422113860375,0.666228807360467,0.515804475833188,13,-358.082437535909,747.364875071818,6.03702715905661,0.00629137934358005
2.15907292256025,"+",NA,"+",0.18652366595666,"+",NA,"+",NA,NA,NA,NA,"+",NA,NA,0.597564398929994,0.666587110399302,0.502271450976204,0.597564400057561,0.666587111657111,0.50227145192396,10,-362.186791096477,747.387280823091,6.05943291032963,0.0062212911310065
2.62281560703709,"+",-0.237375206426399,"+",0.105335308255683,NA,NA,"+",NA,NA,0.0708470351024349,"+","+",NA,NA,0.613481740570191,0.676715791328667,0.526947436043088,0.61348175764785,0.67671581016659,0.526947450711868,13,-358.121750196225,747.44350039245,6.11565247968895,0.00604884701508892
2.73184508709641,"+",-0.229058890456584,"+",0.234303687058108,NA,0.152283848798018,NA,NA,"+",-0.190118187227677,"+","+",NA,NA,0.620289721066218,0.679785785887823,0.539712473661341,0.620289721400785,0.67978578625448,0.539712473952446,15,-355.250653350078,747.560130229569,6.23228231680764,0.00570619689755353
2.29319729291531,"+",NA,"+",0.268233375806306,"+",NA,NA,NA,"+",NA,NA,"+",NA,NA,0.587969333641618,0.656038977411489,0.495204630911903,0.587969334069264,0.656038977888644,0.495204631272079,11,-360.974883159649,747.616432985964,6.28858507320274,0.00554779960238613
2.79476729836099,"+",-0.197744583507537,"+",0.140435099230674,NA,0.177079331182909,"+",-0.0207580417464464,"+",NA,"+","+",NA,NA,0.645571079219167,0.701812295722315,0.568719309944309,0.64557107962819,0.701812296166972,0.56871931030464,16,-353.752894852644,747.625192690362,6.29734477760121,0.00552355419450672
2.36348715579806,"+",-0.215437152627016,"+",0.257100999057376,"+",NA,NA,NA,"+",-0.144599020766665,"+","+",NA,NA,0.615362817740572,0.675261872867224,0.534464155844141,0.615362818234447,0.675261873409173,0.534464156273089,15,-355.31836731165,747.695558152713,6.36771023995175,0.00533259932603082
2.86933295579602,"+",NA,"+",0.161877131811506,NA,0.155641538308218,"+",NA,"+",NA,NA,"+",NA,NA,0.615095876309857,0.679936168537616,0.525588628444558,0.615095876726677,0.679936168998375,0.525588628800723,12,-359.679994761064,747.754355719311,6.42650780654992,0.00517810942836174
