"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","R2.LR","df","logLik","AICc","delta","weight"
1.23069586268037,"+",-0.0958088164562539,"+",NA,"+",NA,"+",-0.118399745380245,"+",0.0615483221975605,NA,NA,NA,NA,0.21736234546684,13,-126.827172377139,284.854344754279,7.69995172433568,0.00045300837029712
0.934262679864422,"+",NA,"+",0.113159464980143,NA,NA,"+",-0.228810099942374,NA,NA,NA,NA,NA,"+",0.164028849542286,11,-129.595992145045,284.858650956757,7.70425792681357,0.000452034046698855
0.94245249681042,"+",-0.0902047304411923,"+",-0.0705466832294384,NA,-0.098452788696927,"+",-0.134793478041227,NA,NA,NA,"+",NA,NA,0.21715734109593,13,-126.838172430674,284.876344861348,7.72195183140457,0.000448052561027399
0.990929699372838,"+",NA,"+",NA,NA,-0.115697317969071,"+",NA,"+",0.0800689890605154,NA,NA,NA,NA,0.163842790637868,11,-129.605338884453,284.877344435572,7.72295140562909,0.000447828686081348
0.961531520884359,"+",-0.137118648919763,"+",-0.0910320881972995,NA,-0.118287954082979,"+",-0.144636391716174,NA,0.091948275211128,"+","+",NA,NA,0.295997250076852,16,-122.379894815647,284.87919261637,7.72479958642657,0.000447415043043475
0.954286138030713,"+",NA,"+",-0.0503401906206464,NA,NA,NA,NA,"+",NA,NA,"+",NA,NA,0.163669089830075,11,-129.614062933214,284.894792533094,7.7403995031512,0.000443938799239877
1.02846728734433,"+",-0.184462894671351,"+",0.0738293872287788,"+",-0.113674802012215,NA,NA,"+",NA,"+",NA,NA,NA,0.243372625221002,14,-125.407617299292,284.902191120322,7.74779809037943,0.000442299573133492
0.90048570198825,"+",-0.100595729767259,"+",NA,NA,NA,"+",-0.177098582335866,NA,NA,NA,NA,NA,"+",0.163496749238504,11,-129.622716875177,284.912100417021,7.75770738707814,0.000440113554232977
1.13868606956697,"+",-0.102500164980479,"+",0.0708521532845384,"+",-0.104661812127502,"+",-0.100632432430219,"+",NA,NA,NA,NA,NA,0.243246167418293,14,-125.414636320937,284.916229163613,7.76183613367039,0.000439205932721493
0.884875324909444,"+",NA,"+",0.0703979619837251,"+",-0.0647392568050994,NA,NA,NA,0.0711180966089876,NA,NA,NA,NA,0.136468038586743,10,-130.95833804874,284.930374727617,7.77598169767418,0.000436110484524505
1.11492503861932,"+",NA,"+",0.0693302908328137,"+",NA,NA,NA,"+",NA,NA,NA,NA,NA,0.136424255534895,10,-130.960467491127,284.934633612391,7.78024058244841,0.00043518280044874
0.923162499070184,"+",-0.165215954478646,"+",NA,"+",-0.0702577481779434,NA,-0.0889911141216073,NA,NA,"+",NA,NA,NA,0.18984004622777,12,-128.278771281902,284.951908760987,7.79751573104431,0.000431440064028342
0.993525572126805,"+",NA,"+",-0.0893903445027327,NA,NA,"+",-0.193957613838919,NA,0.101917355385856,NA,"+",NA,NA,0.189735950043562,12,-128.284167449489,284.962701096161,7.80830806621753,0.000429118211326506
0.877609803878204,"+",-0.123900283082693,"+",0.068488560418298,"+",-0.0228274775420229,NA,NA,NA,NA,NA,NA,"+",NA,0.189577666569226,12,-128.292371264874,284.979108726931,7.82471569698782,0.000425612205717341
0.845076295857821,"+",-0.102780420666674,"+",0.0880935644652266,NA,NA,NA,-0.144937680599036,NA,0.0490158094343213,NA,NA,NA,"+",0.189508979689128,12,-128.295930799946,284.986227797075,7.83183476713225,0.000424099917262586
1.21999997108996,"+",-0.174510196584946,"+",NA,"+",NA,NA,-0.0747221691033865,"+",NA,"+",NA,NA,NA,0.216047039260103,13,-126.897698618169,284.995397236338,7.8410042063947,0.000422159988459196
1.19078899296136,"+",-0.11456652113844,"+",0.0627851738094149,"+",NA,NA,-0.082183696754631,"+",0.010791514150819,NA,NA,NA,NA,0.216013865907267,13,-126.899475831103,284.998951662205,7.84455863226219,0.000421410386565987
1.10066282871457,"+",-0.12451009800579,"+",0.077170866241308,"+",NA,"+",-0.142657747006721,NA,0.083826657556027,"+",NA,NA,NA,0.242386112650124,14,-125.462342441018,285.011641403775,7.85724837383191,0.0004187450566444
0.948348550778076,"+",-0.11593995211098,"+",-0.0903581756169078,NA,-0.0817150803455792,"+",NA,NA,0.0898730925203402,NA,"+",NA,NA,0.215888193340333,13,-126.906207869562,285.012415739124,7.85802270918072,0.000418582963475293
0.939255713426932,"+",-0.179568229719621,"+",0.0740207742407636,NA,-0.135677714033469,NA,NA,"+",0.0199971292507946,"+",NA,NA,NA,0.242359195295135,14,-125.463834637565,285.014625796869,7.86023276692595,0.000418120672684445
0.966826910959868,"+",-0.118800244643612,"+",NA,"+",-0.0369673575784339,"+",NA,NA,0.0992563924976424,NA,NA,"+",NA,0.215768337645191,13,-126.912627304214,285.025254608428,7.87086157848512,0.000415904503791273
0.927989282145867,"+",NA,"+",-0.056307121697,"+",NA,NA,NA,NA,0.0650264460166171,NA,"+",NA,NA,0.162333260068117,11,-129.68109392565,285.028854517967,7.87446148802371,0.00041515656782349
0.936139562001257,"+",-0.135665388154011,"+",NA,NA,NA,"+",-0.0812060027616591,NA,0.0816786111914115,"+",NA,NA,NA,0.189017941515971,12,-128.32136890826,285.037104013703,7.88271098375958,0.000413447678447262
0.850508538686279,"+",-0.112804027223036,"+",-0.0600479649761073,NA,-0.100192058766983,NA,-0.0991182848927107,NA,0.0754370581970879,NA,"+",NA,NA,0.215487427503081,13,-126.927668922641,285.055337845281,7.90094481533816,0.000409695441185034
0.928638504351949,"+",-0.116684842125913,"+",0.0862255311989291,NA,-0.143625888289576,NA,-0.157059451739495,"+",NA,NA,NA,NA,"+",0.241863292476617,14,-125.491316136601,285.069588794942,7.91519576499877,0.00040678654258031
0.977794982785221,"+",-0.100688814881657,"+",0.0770820538778252,"+",NA,NA,-0.206889914796481,NA,0.0662203805102722,NA,NA,NA,"+",0.214840392663469,13,-126.96229457907,285.12458915814,7.97019612819707,0.000395752256611556
0.928317793734296,"+",-0.0921910986129354,"+",0.0834396359195065,NA,-0.0483578016676624,"+",-0.103528957390412,NA,NA,NA,NA,"+",NA,0.214799069913846,13,-126.964504970179,285.129009940357,7.97461691041411,0.000394878455419329
0.96685022246365,"+",NA,"+",0.0703065883739608,"+",-0.0685909041681307,"+",NA,NA,0.0908054089444777,NA,NA,NA,NA,0.161294378369312,11,-129.733150423283,285.132967513232,7.97857448328915,0.000394097847869804
0.906421955030069,"+",-0.102867164577866,"+",NA,NA,-0.0961619278776994,"+",-0.186789490693308,NA,NA,NA,NA,NA,"+",0.187821813594663,12,-128.383269613316,285.160905423814,8.00651239387116,0.000388630984732246
1.20738892087743,"+",NA,"+",NA,"+",NA,"+",-0.183743083307366,"+",0.104475236678417,NA,NA,NA,NA,0.187654897875021,12,-128.391900404021,285.178167005225,8.02377397528187,0.000385291225156045
1.00267186327252,"+",-0.154961005863819,"+",0.0711562562830102,"+",NA,"+",NA,NA,0.0733613856495867,"+",NA,NA,NA,0.214101017235674,13,-127.001826866988,285.203653733976,8.04926070403332,0.00038041247057967
0.993015564956136,"+",-0.111839674346042,"+",-0.0804466477463905,NA,NA,"+",NA,"+",0.0444969366825549,NA,"+",NA,NA,0.240605944777037,14,-125.560914218911,285.208784959561,8.0543919296183,0.000379437730416317
0.851697188125629,"+",-0.111241214969507,"+",-0.0460996060956884,NA,-0.0586651879275358,NA,-0.0939959912107676,NA,NA,NA,"+","+",NA,0.240527652107124,14,-125.565244148301,285.217444818342,8.06305178839852,0.000377798343611532
0.936775763944341,"+",NA,"+",0.0662300035575426,NA,-0.115736754313825,NA,NA,"+",0.0370931623060725,NA,NA,NA,NA,0.160425638318671,11,-129.776631946924,285.219930560515,8.06553753057239,0.000377329080650657
0.962253195330644,"+",-0.177469651600813,"+",NA,NA,-0.109935234882332,NA,NA,"+",NA,"+",NA,"+",NA,0.240502355509232,14,-125.566643066143,285.220242654025,8.06584962408164,0.00037727020426605
0.964969575717886,"+",-0.0821061370460441,"+",-0.0809934132725706,NA,-0.112743202371954,"+",-0.194674759658105,NA,0.0931489199846023,NA,"+",NA,"+",0.292990165926187,16,-122.558911965413,285.2372269159,8.08283388595726,0.0003740799415294
0.954999014707628,"+",-0.167142912627375,"+",NA,"+",-0.0779839637426822,"+",NA,NA,0.0948248706906966,"+",NA,NA,NA,0.213751678805922,13,-127.020492057272,285.240984114543,8.08659108460034,0.00037337785488127
1.0770151823163,"+",NA,"+",NA,"+",-0.0979706894267264,NA,-0.110125463266745,"+",NA,NA,NA,NA,NA,0.160163673812153,11,-129.789734768578,285.246136203822,8.09174317387914,0.000372417254665464
0.981060486588981,"+",-0.105584407122144,"+",NA,NA,NA,"+",-0.0348306127203631,"+",NA,NA,NA,NA,NA,0.160141475776542,11,-129.790844871994,285.248356410654,8.09396338071139,0.00037200406238435
0.860263333866023,"+",-0.164054113513079,"+",0.0797115122125892,NA,-0.0346745332574656,NA,NA,NA,NA,"+",NA,"+",NA,0.213626693989679,13,-127.027167995339,285.254335990678,8.09994296073489,0.000370893509341754
0.959478636971754,"+",-0.0812101912303595,"+",-0.0880011939631999,NA,NA,"+",-0.137942496313027,NA,0.0853687195759913,NA,"+",NA,NA,0.213532456302869,13,-127.032200904869,285.264401809738,8.11000877979478,0.000369031525392738
1.06848703336283,"+",NA,"+",0.108195677806719,"+",NA,"+",-0.278326261555864,NA,NA,NA,NA,NA,"+",0.186747122136919,12,-128.438808170188,285.271982537559,8.11758950761589,0.000367635409182765
0.877398348324806,"+",NA,"+",NA,NA,-0.0266514502118591,NA,NA,NA,0.0867005994360395,NA,NA,"+",NA,0.132844443754125,10,-131.13421174495,285.282122120037,8.12772909009425,0.000365776291058508
0.930406261590597,"+",-0.115610458385725,"+",NA,"+",-0.0223203070494496,NA,-0.0839798832517693,NA,NA,NA,NA,"+",NA,0.186393292677843,12,-128.457077525024,285.308521247232,8.15412821728904,0.000360979928228746
0.928136587364212,"+",-0.0880854800474601,"+",NA,NA,NA,"+",-0.183743606187714,NA,0.0850883152527684,NA,NA,NA,"+",0.186194195276717,12,-128.467354072399,285.329074341981,8.17468131203816,0.00035728929684893
1.03680758531579,"+",-0.0850279743514901,"+",0.0972008783215202,"+",NA,"+",-0.233863924229276,NA,NA,NA,NA,NA,"+",0.212884142316799,13,-127.06680878003,285.333617560061,8.17922453011778,0.000356478596398232
1.0110383644909,"+",NA,"+",0.0836191109480741,NA,NA,"+",NA,"+",NA,NA,NA,NA,NA,0.132256600087098,10,-131.162673846299,285.339046322735,8.18465329279172,0.000355512289605003
0.970817115151305,"+",NA,"+",NA,NA,-0.0294778769802462,"+",NA,NA,0.107120733925664,NA,NA,"+",NA,0.159232618656987,11,-129.836270808386,285.339208283438,8.18481525349517,0.000355483501260409
1.09158015118516,"+",NA,"+",NA,"+",-0.0779479668646203,"+",-0.290996624096651,NA,0.122081630312353,NA,NA,NA,"+",0.212813251229432,13,-127.070591312892,285.341182625784,8.18678959584071,0.000355132751349155
0.933230657602518,"+",-0.111356645382384,"+",NA,"+",-0.0763713991836052,NA,-0.196111013437185,NA,0.0889788921169284,NA,NA,NA,"+",0.212797653857009,13,-127.071423495538,285.342846991077,8.18845396113369,0.000354837338971857
0.864454978704781,"+",NA,"+",NA,NA,-0.0544838597644296,NA,-0.104115085623714,NA,0.0882751033416095,NA,NA,"+",NA,0.159193790329864,11,-129.838210407994,285.343087482655,8.18869445271224,0.00035479467384117
1.0447285005517,"+",NA,"+",-0.0700154421793943,NA,NA,"+",NA,"+",NA,NA,"+",NA,NA,0.185901180792475,12,-128.482473641801,285.359313480786,8.20492045084308,0.000351927869897323
1.01046851664315,"+",NA,"+",NA,NA,NA,"+",NA,"+",NA,NA,NA,NA,NA,0.104911715811789,9,-132.465778707784,285.363989848001,8.20959681805783,0.000351105959184483
0.960849122101428,"+",NA,"+",NA,NA,NA,"+",-0.251985119497904,NA,0.104630666250143,NA,NA,NA,"+",0.15891416985468,11,-129.852175703968,285.371018074603,8.21662504465974,0.000349874298428472
1.21297241876004,"+",-0.122288706272634,"+",NA,"+",NA,NA,-0.178542160899888,"+",NA,NA,NA,NA,"+",0.212509270313366,13,-127.086806949183,285.373613898366,8.21922086842329,0.000349420486986751
0.95992105042479,"+",-0.100544086274378,"+",0.0682096474129382,NA,NA,"+",NA,"+",0.0527864912347758,NA,NA,NA,NA,0.185536872084791,12,-128.501264411173,285.396895019529,8.24250198958651,0.000345376618748931
0.893905837158471,"+",-0.10597558996614,"+",0.100576092657716,"+",-0.0744664871808615,NA,-0.194404007703306,NA,NA,NA,NA,NA,"+",0.212253495330033,13,-127.100446227331,285.400892454663,8.24649942471973,0.000344686997842232
1.0481403177623,"+",-0.0960720443327864,"+",NA,"+",NA,"+",-0.223843615314489,NA,NA,NA,NA,NA,"+",0.185354666259854,12,-128.510659297836,285.415684792855,8.26129176291192,0.000342147039081879
0.890168691528088,"+",-0.111772150718699,"+",NA,NA,NA,NA,-0.0193161096978089,"+",0.050171949070145,NA,NA,NA,NA,0.158241043936151,11,-129.885775106976,285.438216880619,8.2838238506759,0.000338314027505396
0.962003393414446,"+",NA,"+",0.104003425660794,"+",NA,NA,-0.241985342910403,NA,NA,NA,NA,NA,"+",0.158052811250918,11,-129.895166024551,285.456998715768,8.30260568582474,0.000335151819615031
0.923260692907065,"+",-0.156695793005882,"+",0.0796917984548604,"+",-0.086029781993166,NA,-0.105229814134008,NA,0.0696030201220039,"+",NA,NA,NA,0.238356634374541,14,-125.68513352407,285.45722356988,8.30283053993696,0.000335114141600656
0.956370666144938,"+",NA,"+",0.0959494150253061,NA,NA,"+",-0.238580370627756,NA,0.0793035093630464,NA,NA,NA,"+",0.184887238247012,12,-128.53475118869,285.463868574563,8.30947554462034,0.000334002571699808
1.01146249390922,"+",-0.122311183492922,"+",0.0541176432481922,NA,-0.0915493186019031,"+",NA,"+",NA,NA,NA,"+",NA,0.238294283889347,14,-125.688571633445,285.46409978863,8.3097067586869,0.00033396396088527
0.937013624471018,"+",-0.128004675953697,"+",0.0855912761442989,NA,NA,"+",-0.0818121966701894,NA,0.0648255035872007,"+",NA,NA,NA,0.211632116245372,13,-127.133563015173,285.467126030346,8.31273300040323,0.000333459015168468
1.08845805081656,"+",-0.076465531696918,"+",0.0785890384661948,"+",NA,"+",-0.251631065275214,NA,0.0872383354770484,NA,NA,NA,"+",0.238236505126522,14,-125.691757399226,285.47047132019,8.31607829024739,0.000332901722846041
0.875691885267732,"+",NA,"+",0.0732230074580039,NA,-0.139130332114981,NA,-0.110874864700693,"+",0.0582548534411612,NA,NA,NA,NA,0.184821817069044,12,-128.538121985154,285.470610167492,8.31621713754907,0.000332878612395285
1.13631534492061,"+",-0.0729527936984098,"+",-0.102532721228785,"+",NA,"+",-0.181635945344305,NA,0.0994829494997039,NA,"+",NA,NA,0.238078553369233,14,-125.700465201802,285.487886925344,8.33349389540092,0.000330015465085133
1.04060785932592,"+",-0.127245731218745,"+",-0.0920627094580857,NA,-0.129459797374744,"+",NA,"+",NA,NA,"+",NA,NA,0.238057604840225,14,-125.701619948302,285.490196418343,8.3358033883996,0.000329634600825256
0.961164481304787,"+",-0.123950241480675,"+",-0.0714769502088054,NA,-0.14188613999024,NA,-0.0674304733883037,"+",NA,NA,"+",NA,NA,0.237907583918064,14,-125.70988862918,285.5067337801,8.35234075015705,0.00032692019524675
0.929165406011179,"+",NA,"+",0.0897545733411999,"+",-0.058294768134105,"+",NA,NA,NA,NA,NA,NA,NA,0.130235897901977,10,-131.260364969865,285.534428569868,8.38003553992473,0.000322424401561838
1.01730453599249,"+",NA,"+",-0.068295105453773,NA,NA,"+",-0.137828540935322,"+",NA,NA,"+",NA,NA,0.210964796152407,13,-127.16909920221,285.538198404419,8.38380537447642,0.000321817230650419
0.894004388057823,"+",-0.125608501789063,"+",0.0492555784728248,"+",-0.0330535748690998,NA,NA,NA,0.0754159605674069,NA,NA,"+",NA,0.210936086004849,13,-127.170627403048,285.541254806096,8.38686177615347,0.000321325804882963
1.17909628027436,"+",NA,"+",-0.0671086260231396,"+",NA,NA,-0.137829695892776,"+",NA,NA,"+",NA,NA,0.210917928157207,13,-127.171593891076,285.543187782153,8.38879475220978,0.000321015397366143
0.956132236824274,"+",NA,"+",0.0970846269778389,NA,-0.0408494162721026,"+",-0.143898521212742,NA,NA,NA,NA,"+",NA,0.184115909439324,12,-128.574476357126,285.543318911434,8.3889258814915,0.000320994350796867
1.07249054873653,"+",-0.09509513489279,"+",NA,"+",-0.116168125383343,"+",-0.113742960349771,"+",0.0786857732472039,NA,NA,NA,NA,0.237544854925825,14,-125.729874385414,285.546705292566,8.39231226262325,0.000320451306059249
0.985232584789145,"+",NA,"+",0.0717596693030918,"+",-0.110284975769918,NA,NA,"+",NA,NA,NA,NA,NA,0.157112251004789,11,-129.942059086365,285.550784839396,8.39639180945295,0.00031979832419832
1.10452767140257,"+",NA,"+",-0.0941064245436449,"+",-0.0899345443498639,"+",-0.208423849367983,NA,0.111190423605824,NA,"+",NA,NA,0.237424721377924,14,-125.736491445564,285.559939412867,8.40554638292372,0.000318337860601208
0.952087252474837,"+",-0.118820753364929,"+",0.0589682401909947,NA,-0.0997433973492669,NA,-0.0454967976436317,"+",NA,NA,NA,"+",NA,0.237371350029819,14,-125.739430851343,285.565818224426,8.41142519448272,0.000317403510343937
1.18754297534813,"+",-0.120869122015699,"+",0.0582187505989711,"+",NA,"+",NA,"+",0.0176833076576686,NA,NA,NA,NA,0.21056365763367,13,-127.190446204872,285.580892409744,8.42649937980087,0.000315020203560705
0.844930718107691,"+",NA,"+",0.0975874368255809,NA,-0.0996331575961738,NA,-0.22225795427305,NA,0.0681170386285709,NA,NA,NA,"+",0.183668575104828,12,-128.597497878906,285.589361954994,8.43496892505118,0.000313688985319008
1.2192777373879,"+",-0.179541758500356,"+",NA,"+",NA,"+",NA,"+",NA,"+",NA,NA,NA,0.210397633700821,13,-127.199278167213,285.598556334427,8.44416330448388,0.000312250207243399
1.19651549780858,"+",NA,"+",NA,"+",NA,"+",NA,"+",NA,NA,NA,NA,NA,0.129545301421964,10,-131.293699920243,285.601098470622,8.44670544067947,0.000311853568097526
1.17448650133502,"+",NA,"+",NA,"+",-0.097102830836715,"+",-0.14166237248723,"+",NA,NA,NA,NA,NA,0.1832898600865,12,-128.616978131457,285.628322460097,8.4739294301545,0.000307637379438626
0.899330977916357,"+",-0.164416415768752,"+",0.0926762379542792,"+",-0.0758573049465826,"+",NA,NA,NA,"+",NA,NA,NA,0.209673753944772,13,-127.237764655329,285.675529310658,8.52113628071515,0.00030046110898951
0.846028494236615,"+",NA,"+",-0.0397471331682672,NA,-0.0973419605992012,NA,-0.1973095127696,NA,0.0696265337319334,NA,"+",NA,"+",0.236343134497038,14,-125.796019292329,285.678995106397,8.5246020764539,0.00029994089144603
0.982605516601217,"+",NA,"+",-0.0827935941020424,"+",-0.0715777189925503,"+",NA,NA,0.0937191954435415,NA,"+",NA,NA,0.209620844044178,13,-127.240576331462,285.681152662923,8.52675963298043,0.000299617496199318
0.979633649328122,"+",-0.120579059566686,"+",NA,NA,-0.0974720172247714,"+",NA,"+",0.0584064443906434,NA,NA,"+",NA,0.23626788883551,14,-125.800157488735,285.687271499208,8.53287846926543,0.000298702241782521
0.863611003163834,"+",NA,"+",0.0915968580609158,NA,-0.0313682274018623,NA,-0.114559050449848,NA,NA,NA,NA,"+",NA,0.155660109069003,11,-130.014355171278,285.695377009223,8.54098397928038,0.000297494124531604
1.05198382594666,"+",-0.132150161455915,"+",0.048777408390086,"+",-0.0688170935833299,NA,NA,"+",NA,NA,NA,"+",NA,0.236149829655061,14,-125.806649427858,285.700255377455,8.54586234751218,0.000296769365857731
1.06603137329987,"+",NA,"+",0.0915087218249586,"+",-0.0839796967347153,"+",-0.296892399812686,NA,0.102802244534203,NA,NA,NA,"+",0.236055519328074,14,-125.811834723848,285.710625969435,8.55623293949157,0.000295234511630825
1.04347612597437,"+",NA,"+",NA,"+",-0.118756321871456,"+",-0.169199256132945,"+",0.116138739907628,NA,NA,NA,NA,0.20913530486546,13,-127.266369501988,285.732739003975,8.57834597403217,0.000291988225533882
0.981920636658857,"+",-0.0956761239278608,"+",0.0807280272844607,NA,NA,"+",-0.0443598088184069,"+",NA,NA,NA,NA,NA,0.182224203067631,12,-128.671744709897,285.737855616977,8.58346258703375,0.00029124218486559
1.0462858866455,"+",NA,"+",0.0783722232726431,"+",-0.100731359335028,NA,-0.119197666100914,"+",NA,NA,NA,NA,NA,0.182192771334802,12,-128.673358975585,285.741084148353,8.58669111840965,0.000290772421862838
0.859004832985998,"+",NA,"+",-0.0418066604410202,"+",-0.059506487489494,NA,NA,NA,NA,NA,"+",NA,NA,0.1550937917865,11,-130.042516049398,285.751698765463,8.59730573552002,0.000289233290835098
0.946942484777738,"+",-0.127233761019143,"+",0.0479237675806044,NA,-0.0935887570207941,NA,NA,"+",0.0282590472188673,NA,NA,"+",NA,0.235500311337016,14,-125.842347760723,285.771652043184,8.61725901324132,0.00028636206117189
0.91680651068672,"+",-0.114543295624743,"+",NA,"+",-0.0647780043413323,NA,-0.183324132219339,NA,NA,NA,NA,NA,"+",0.18154044436784,12,-128.706847077069,285.808060351321,8.65366732137801,0.000281196244411164
0.983436796571226,"+",-0.13777162819659,"+",0.10068010533496,"+",-0.0822213702744349,"+",-0.13128387647027,NA,NA,"+",NA,NA,NA,0.235156357516422,14,-125.861239608504,285.809435738747,8.65504270880353,0.000281002933998626
0.927765502930155,"+",-0.0817261448221565,"+",0.0898781050806762,NA,NA,"+",-0.184590055476033,NA,0.0674625067794988,NA,NA,NA,"+",0.208345599507763,13,-127.308287009167,285.816574018334,8.66218098839136,0.000280001782931527
0.895846840917966,"+",NA,"+",NA,NA,NA,NA,NA,"+",0.0582642622672965,NA,NA,NA,NA,0.100058814301506,9,-132.692875101948,285.818182636328,8.66378960638468,0.000279776665522548
0.846892829769617,"+",NA,"+",NA,NA,-0.0995052477741843,NA,-0.205860000646996,NA,0.0877103195115006,NA,NA,NA,"+",0.154076000214858,11,-130.093079673078,285.852826012823,8.69843298287998,0.00027497219226498
1.1901535665513,"+",-0.167295186498192,"+",0.0774204007302727,"+",NA,NA,-0.0865111031039994,"+",NA,"+",NA,NA,NA,0.234751066724877,14,-125.883489521891,285.853935565522,8.6995425355791,0.000274819686503132
0.877227646672623,"+",NA,"+",NA,NA,-0.00870232931652166,NA,NA,NA,NA,NA,NA,"+",NA,0.0996565966493654,9,-132.711642292173,285.855717016778,8.70132398683484,0.000274575006552849
1.14894072813858,"+",NA,"+",0.0849288687994904,"+",-0.0990187284617969,"+",-0.153190450312741,"+",NA,NA,NA,NA,NA,0.207839368603445,13,-127.33513572354,285.87027144708,8.71587841713733,0.000272584118003259
0.999931078723864,"+",NA,"+",NA,"+",NA,NA,-0.246245929925583,NA,0.086791612818592,NA,NA,NA,"+",0.153879742275074,11,-130.102822720249,285.872312107164,8.71791907722138,0.000272306134080472
1.03712315738871,"+",-0.115526273460452,"+",0.0626405644903447,"+",-0.111154517612631,NA,-0.0748167198415404,"+",0.0260670179909955,NA,NA,NA,NA,0.234509670371564,14,-125.89673625459,285.880429030919,8.72603600097557,0.000271203229578185
1.17806534859435,"+",-0.185026381963518,"+",NA,"+",NA,NA,NA,"+",0.0109484377178642,"+",NA,NA,NA,0.207567093042047,13,-127.349569170875,285.899138341749,8.74474531180641,0.000268678046342231
1.00551467957015,"+",-0.113338305600848,"+",NA,NA,-0.109468162699547,"+",-0.0553333217455486,"+",NA,NA,NA,"+",NA,0.234297466389625,14,-125.908377593199,285.903711708137,8.74931867819407,0.000268064366681998
0.902735864007927,"+",NA,"+",NA,NA,NA,"+",-0.163173518500784,"+",0.134479944074281,NA,NA,NA,NA,0.153499598794242,11,-130.121688171736,285.910043010138,8.75564998019507,0.000267217110218103
0.918643269772637,"+",-0.171919587442608,"+",NA,"+",-0.0676993198543216,"+",NA,NA,NA,"+",NA,NA,NA,0.180537040203293,12,-128.758306141568,285.910978480319,8.75658545037601,0.000267092152624685
0.924290104518908,"+",-0.117085312350033,"+",-0.0675730930309654,NA,-0.0374772317464375,"+",NA,NA,NA,NA,"+","+",NA,0.234213465175442,14,-125.912984940482,285.912926402703,8.7585333727601,0.000266832141874073
1.10133353704683,"+",-0.126540704414294,"+",NA,"+",-0.0638211449881198,NA,-0.0581437668022789,"+",NA,NA,NA,"+",NA,0.234212429912291,14,-125.913041720043,285.913039961824,8.75864693188134,0.000266816991692412
0.845153454447814,"+",NA,"+",NA,NA,NA,NA,-0.194172657448374,NA,NA,NA,NA,NA,"+",0.0989486178481542,9,-132.744655723122,285.921743878677,8.76735084873354,0.000265658338271645
0.971650234118671,"+",NA,"+",NA,NA,-0.0789546964580369,NA,NA,"+",NA,NA,NA,"+",NA,0.153156383153493,11,-130.138713722309,285.944094111285,8.78970108134212,0.000262706101959994
1.07475294314903,"+",-0.0848764567543276,"+",-0.0870726175856847,"+",NA,"+",-0.158221160488821,NA,NA,NA,"+",NA,NA,0.207041343981759,13,-127.377425331911,285.954850663821,8.80045763387807,0.00026129698866332
1.1300777861904,"+",NA,"+",-0.0719244445049334,"+",NA,NA,NA,"+",NA,NA,"+",NA,NA,0.179579215264954,12,-128.807368951196,286.009104099575,8.85471106963178,0.000254304134370097
0.86374188498459,"+",NA,"+",NA,NA,-0.0360088707716597,NA,-0.103274246576232,NA,NA,NA,NA,"+",NA,0.125280911578763,10,-131.498957105766,286.011612841669,8.8572198117264,0.000253985342610109
0.954186221966046,"+",NA,"+",NA,NA,-0.0462595258650401,"+",-0.136896720674856,NA,NA,NA,NA,"+",NA,0.152469492706063,11,-130.172766886792,286.012200440251,8.85780741030794,0.000253910732857266
0.948052087447131,"+",NA,"+",NA,"+",-0.0492215981688354,"+",NA,NA,NA,NA,NA,NA,NA,0.0979094917615837,9,-132.793063783186,286.018559998805,8.86416696886243,0.000253104635056402
0.947402203760419,"+",NA,"+",-0.0381679095030939,"+",NA,NA,-0.211258609653157,NA,NA,NA,"+",NA,"+",0.206415065194158,13,-127.410583841513,286.021167683026,8.86677465308281,0.000252774841620937
0.929435975196891,"+",-0.123911917698518,"+",NA,"+",-0.0237358949711686,"+",NA,NA,NA,NA,NA,"+",NA,0.179248069315866,12,-128.824317965666,286.043002128514,8.88860909857118,0.000250030251282486
1.09338030646803,"+",-0.178581381375493,"+",NA,"+",-0.104911407855788,NA,-0.0650436568161841,"+",NA,"+",NA,NA,NA,0.232957103079874,14,-125.981834375047,286.050625271833,8.89623224189046,0.000249079056986841
0.888395207460971,"+",NA,"+",-0.0559657580591762,NA,-0.138673486600507,NA,-0.131768419387516,"+",0.0548810844220511,NA,"+",NA,NA,0.232915552222171,14,-125.98410946131,286.05517544436,8.90078241441694,0.000248513024776032
1.05574514413916,"+",-0.0785320849253903,"+",-0.0956480821571247,"+",-0.0932738880931467,"+",-0.168761960541134,NA,0.104227666997018,NA,"+",NA,NA,0.259523949221466,15,-124.501358030853,286.061539591119,8.90714656117569,0.000247723494932617
0.915812525132453,"+",NA,"+",0.0867039557691369,NA,NA,NA,-0.059425330937956,"+",NA,NA,NA,NA,NA,0.12464544664213,10,-131.529458140551,286.072614911238,8.91822188129515,0.000246355477731908
0.946521735596461,"+",NA,"+",-0.061750779796041,"+",-0.0616980101141172,"+",NA,NA,NA,NA,"+",NA,NA,0.178862551160806,12,-128.8440412954,286.082448787983,8.9280557580405,0.000245147136135145
