"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","R2.LR","df","logLik","AICc","delta","weight"
1.30556033583712,"+",NA,"+",-0.0959571763311228,"+",-0.0675946111212242,"+",-0.305108212941627,NA,0.125021826008455,NA,"+",NA,"+",0.361062183120076,16,-139.498825914028,319.117054813132,6.78900212254848,0.000710524563920564
1.12831799585458,"+",NA,"+",0.105855280397393,NA,NA,"+",-0.159749004751793,NA,NA,NA,NA,NA,NA,0.192284116288834,9,-149.343761622304,319.11995567704,6.79190298645727,0.000709494743411497
1.30317546398543,"+",-0.14540454495034,"+",-0.112383329212197,"+",-0.0973534971968877,"+",NA,"+",0.0386561473486372,NA,"+",NA,NA,0.361023176410767,16,-139.501389906551,319.122182798177,6.79413010759424,0.000708705117771272
1.09777549304077,"+",-0.112540417591063,"+",NA,NA,NA,"+",-0.211948597285012,NA,0.108442029022263,NA,NA,NA,"+",0.265299875958978,12,-145.364347883738,319.123061964659,6.79500927407582,0.000708393651341564
1.19115847279242,"+",-0.201346212179483,"+",0.0840119276823212,NA,-0.126809333847179,"+",NA,"+",NA,"+",NA,NA,NA,0.313283345397858,14,-142.527640456551,319.142237434841,6.8141847442576,0.000701634216288579
1.14445803886998,"+",NA,"+",-0.0775826771660036,NA,NA,"+",-0.258833912635072,NA,NA,NA,"+",NA,"+",0.289247166372478,13,-143.972565150614,319.145130301227,6.81707761064428,0.00070062008288348
1.12954350707646,"+",-0.157857537738795,"+",NA,NA,-0.138913691204077,NA,-0.124545050600954,"+",NA,NA,NA,NA,"+",0.289090474045134,13,-143.98182343579,319.163646871581,6.83559418099793,0.000694163477024079
1.10323302829344,"+",-0.211470695475488,"+",NA,NA,-0.135473063083264,NA,NA,"+",0.0462763143218062,"+",NA,NA,NA,0.28897703522272,13,-143.988524781435,319.177049562869,6.84899687228614,0.000689527199630183
1.10804522256971,"+",-0.179979830081366,"+",-0.0987263289469839,NA,-0.0930058149407523,"+",-0.138823126805899,NA,NA,"+","+",NA,NA,0.336805077251279,15,-141.063822002906,319.186467535224,6.85841484464146,0.00068628785857005
0.996151730026278,"+",-0.140467946226409,"+",-0.0567421198281894,NA,NA,NA,-0.128268697344201,NA,0.0647950879772998,NA,"+",NA,"+",0.312802853968229,14,-142.557017322636,319.200991167012,6.87293847642866,0.000681322214110524
1.00067169894428,"+",-0.192513169825927,"+",0.0919713592934611,NA,NA,NA,-0.0593406845967694,NA,NA,"+",NA,NA,NA,0.24029847015998,11,-146.769802736961,319.206272140588,6.87821945000491,0.000679525564863887
1.07847902824333,"+",-0.221051777845995,"+",-0.0843868672019077,"+",NA,NA,NA,NA,NA,"+","+",NA,NA,0.288684438181968,13,-144.005804881292,319.211609762583,6.88355707199997,0.000677714457390021
1.1508359734327,"+",NA,"+",0.0827406976388496,NA,NA,"+",NA,NA,0.105209670612754,NA,NA,NA,NA,0.191190681747891,9,-149.400580108855,319.233592650142,6.90553995955923,0.000670306185419173
0.990308533373553,"+",-0.148144455524982,"+",NA,NA,NA,NA,-0.164580832418468,NA,NA,NA,NA,NA,"+",0.215575974100458,10,-148.114814569726,319.24332776959,6.91527507900662,0.00066705135798836
1.10787154153203,"+",-0.137529702781683,"+",0.0590433515033411,NA,-0.0410285584724373,"+",NA,NA,0.109637935081699,NA,NA,"+",NA,0.288328147529264,13,-144.026836982596,319.253673965192,6.92562127460923,0.000663609546165088
1.20540483140026,"+",-0.14823990974336,"+",0.0648117995577554,NA,-0.098890491300354,"+",NA,"+",NA,NA,NA,"+",NA,0.312320109000131,14,-142.586511290384,319.259979102506,6.9319264119232,0.000661520765751181
1.11565552881953,"+",-0.158022295021444,"+",0.0918023528108483,NA,-0.0972823854790139,"+",-0.11296347752739,NA,0.106325309727861,"+",NA,NA,NA,0.312282598712742,14,-142.588802166016,319.264560853771,6.93650816318757,0.000660007038491202
1.10693130696702,"+",-0.153164513009594,"+",NA,"+",-0.0372633369251819,"+",NA,NA,NA,NA,NA,NA,NA,0.215309965634491,10,-148.129054905672,319.271808441481,6.94375575089794,0.00065761963737807
0.993850937773225,"+",-0.142862252515973,"+",-0.0551668413656216,NA,-0.0717925621409967,NA,-0.153672657106977,NA,NA,NA,"+",NA,"+",0.312050879640257,14,-142.602951236278,319.292858994296,6.96480630371292,0.00065073430748758
1.16956434505315,"+",NA,"+",-0.0951154191821839,NA,-0.134629578530546,"+",-0.178163169792618,"+",0.122408553171161,NA,"+",NA,NA,0.335850138342857,15,-141.124254592155,319.307332713721,6.97928002313802,0.000646042033736268
1.24194607221386,"+",-0.145726647277246,"+",0.0663174593943836,"+",-0.103837879569833,"+",NA,"+",0.0445288577773043,NA,NA,NA,NA,0.311816536558759,14,-142.617255685768,319.321467893275,6.99341520269229,0.000641492170884225
1.07201251295624,"+",-0.205320910131547,"+",0.0866797272165281,"+",NA,NA,NA,NA,NA,"+",NA,NA,NA,0.239168173372258,11,-146.832244607935,319.331155882537,7.00310319195358,0.000638392300192703
1.40958826950381,"+",-0.117866286396827,"+",0.0733794779676149,"+",NA,"+",-0.117830923497667,"+",0.0566135586924153,NA,NA,NA,NA,0.311540792484774,14,-142.634081041406,319.35511860455,7.02706591396714,0.000630789130694034
1.26623106149599,"+",-0.165034860128871,"+",-0.116459712181864,"+",-0.0722733664260324,"+",-0.168558592481821,NA,0.117439033383795,"+","+",NA,NA,0.382846474438967,17,-138.041874573014,319.356476418755,7.02842372817202,0.000630361028810212
1.05803526050654,"+",-0.199779798401788,"+",NA,NA,NA,"+",NA,NA,NA,"+",NA,NA,NA,0.214515279238669,10,-148.171568430189,319.356835490516,7.02878279993286,0.00063024786654657
1.08959456658563,"+",-0.206909846562754,"+",-0.094671492912267,NA,-0.06183410597328,"+",NA,NA,NA,"+","+",NA,NA,0.311432983991223,14,-142.640657469161,319.368271460062,7.04021876947866,0.00062665440232016
1.40069503683642,"+",-0.155465696242315,"+",NA,"+",NA,NA,-0.172787304638728,"+",NA,NA,NA,NA,"+",0.287237044892113,13,-144.0911801445,319.382360289001,7.05430759841784,0.000622255501013855
1.18327420495923,"+",-0.187443928855536,"+",NA,"+",NA,"+",NA,NA,0.116232671201012,"+",NA,NA,NA,0.262867029124121,12,-145.503194687055,319.400755571292,7.07270288070919,0.000616558458055452
1.39171121546557,"+",-0.150820882780034,"+",-0.0864109721670059,"+",NA,NA,-0.156671657261614,"+",NA,NA,"+",NA,"+",0.358508619978261,16,-139.666347545685,319.452098076444,7.12404538586065,0.000600932062877052
1.28170952815956,"+",-0.124905196051175,"+",NA,"+",-0.100358777645991,"+",-0.101455102581334,"+",0.0840768076832799,NA,NA,NA,NA,0.310641649254858,14,-142.68889819886,319.464752919459,7.13670022887595,0.000597141716622906
1.18104849525706,"+",NA,"+",-0.0921207596089964,NA,-0.0570912055777777,"+",NA,NA,0.114164466364,NA,"+",NA,NA,0.262280202990705,12,-145.536617275995,319.467600749173,7.13954805858947,0.000596292042736214
0.994586797780048,"+",-0.134301267007945,"+",0.0961770126980966,NA,NA,NA,-0.161234297811943,NA,0.0650240155870639,NA,NA,NA,"+",0.262173050911628,12,-145.542717234998,319.479800667179,7.15174797659563,0.00059266575706298
1.14843181641068,"+",-0.105267753484349,"+",-0.0927768767120286,NA,-0.0805389094670034,"+",-0.129478048251112,NA,0.116225008846378,NA,"+","+",NA,0.35822430599224,16,-139.684958149588,319.48931928425,7.16126659366671,0.00058985177947207
1.00759714997894,"+",-0.214332301306623,"+",NA,NA,-0.0569610735250057,NA,NA,NA,NA,"+",NA,NA,NA,0.213259851687567,10,-148.238642764644,319.490984159425,7.16293146884163,0.000589360968992694
1.11495898306326,"+",-0.166770322382036,"+",NA,NA,-0.0964565719501508,"+",-0.0957889240545725,NA,0.123286265578855,"+",NA,NA,NA,0.286270998252099,13,-144.148066501116,319.496133002232,7.16808031164857,0.000587845656862655
0.996544161952496,"+",-0.14210060749234,"+",-0.0567303576875053,NA,-0.0837948248205107,NA,-0.148260046162877,NA,0.0821566373830577,NA,"+",NA,"+",0.334343539236597,15,-141.219422119139,319.49766776769,7.16961507710658,0.000587394727298164
1.16497121109761,"+",-0.145625797837646,"+",NA,NA,-0.105102340807181,"+",NA,"+",0.0724521420868342,NA,NA,"+",NA,0.310358879022988,14,-142.706122788352,319.499202098443,7.17114940785984,0.000586944271210216
1.01931283943109,"+",-0.154676889422863,"+",0.0734149555698283,NA,-0.0222505790152037,NA,NA,NA,NA,NA,NA,"+",NA,0.237628993798561,11,-146.917125705455,319.500918077577,7.17286538699403,0.000586440895125646
1.26973847253682,"+",-0.151190381400447,"+",0.0806646892871664,"+",NA,"+",-0.150317499924576,NA,0.109679079029512,"+",NA,NA,NA,0.310262296239022,14,-142.712004387896,319.510965297531,7.18291260694753,0.000583502232322176
0.994550562162918,"+",-0.137351451004186,"+",0.0991424545882648,NA,-0.0842961142605259,NA,-0.178481216665427,NA,0.0829552349464773,NA,NA,NA,"+",0.286132280513922,13,-144.156228673157,319.512457346313,7.18440465573002,0.000583067087758927
1.24961651494229,"+",-0.216855116306547,"+",0.0758998610368673,"+",-0.0967186302924831,NA,NA,"+",NA,"+",NA,NA,NA,0.310075606759458,14,-142.723370878584,319.533698278908,7.20564558832496,0.000576907410623861
1.09445374619311,"+",-0.198487284608459,"+",0.073711121992883,"+",NA,NA,NA,NA,0.0833291468020072,"+",NA,NA,NA,0.261640152817005,12,-145.573040932518,319.540448062218,7.21239537163518,0.000574963692382106
1.08551516647936,"+",-0.213587356783079,"+",NA,"+",NA,NA,NA,NA,NA,"+",NA,NA,NA,0.212761833303363,10,-148.265220987018,319.544140604174,7.21608791359085,0.000573903132944868
1.28050119179337,"+",-0.230541032594638,"+",-0.102360678621074,"+",-0.0906884585227748,NA,NA,"+",NA,"+","+",NA,NA,0.357712070865414,16,-139.718467200199,319.556337385472,7.228284694889,0.000570413897619307
1.18632845699235,"+",-0.127879705130552,"+",NA,"+",-0.0424486188695999,"+",-0.122701815778797,NA,NA,NA,NA,NA,NA,0.237111662836743,11,-146.945616468451,319.557899603569,7.22984691298586,0.000569968516130925
1.17838846796471,"+",-0.125619863550446,"+",0.0888853347260293,NA,NA,"+",-0.0336345022524271,"+",NA,NA,NA,NA,NA,0.26141136262742,12,-145.586053150804,319.566472498791,7.23841980820799,0.000567530604669227
1.12696232993692,"+",-0.11026830723234,"+",0.0722818860382263,NA,-0.0652290287999972,"+",-0.109295778930127,NA,0.113047113204226,NA,NA,"+",NA,0.309640063897159,14,-142.749876722974,319.586709967688,7.2586572771047,0.000561816869823851
1.09518539692923,"+",-0.139764231463053,"+",-0.0638373328826759,"+",NA,NA,-0.174246396824643,NA,NA,NA,"+",NA,"+",0.309639006253755,14,-142.749941067654,319.586838657047,7.25878596646407,0.000561780721060323
1.26878411250156,"+",-0.162004012066112,"+",0.0569546555875311,"+",-0.0668263374256385,NA,NA,"+",NA,NA,NA,"+",NA,0.309516594432979,14,-142.757387665531,319.601731852801,7.27367916221766,0.000557612903226773
0.991225930002812,"+",-0.139290317474477,"+",0.110244186576529,NA,-0.0713842085589548,NA,-0.186204654738924,NA,NA,NA,NA,NA,"+",0.260920976150085,12,-145.613929828821,319.622225854826,7.29417316424252,0.000551928218469488
1.12118039439771,"+",-0.203038163023253,"+",-0.071553823374769,NA,NA,NA,NA,"+",NA,"+","+",NA,NA,0.309258514959268,14,-142.773082919932,319.633122361604,7.30506967102093,0.000548929350397246
1.36409938732798,"+",-0.147453953909996,"+",0.0883082818977165,"+",NA,NA,-0.189841610084002,"+",NA,NA,NA,NA,"+",0.309191414469819,14,-142.777162714967,319.641281951673,7.31322926109044,0.000546694393342431
1.13558469211843,"+",-0.138213518294482,"+",NA,"+",NA,NA,-0.20134490101582,NA,0.102014632094472,NA,NA,NA,"+",0.260641795695401,12,-145.629791955414,319.653950108011,7.32589741742765,0.000543242532041188
1.54645045116604,"+",-0.192932972701067,"+",-0.126833345818021,"+",NA,"+",-0.124897155194876,"+",NA,"+","+",NA,NA,0.380557675755503,17,-138.197349224645,319.667425722018,7.33937303143466,0.000539594572129962
1.01533590389259,"+",-0.14637898160247,"+",NA,NA,-0.059346440383099,NA,-0.0503047388288883,NA,0.102610564326048,NA,NA,"+",NA,0.26048397788991,12,-145.638756000817,319.671878198818,7.34382550823454,0.000538394642133789
1.09555427269994,"+",-0.136341775854164,"+",0.102166658680958,"+",NA,NA,-0.208168399392943,NA,NA,NA,NA,NA,"+",0.260267520866583,12,-145.651047640845,319.696461478874,7.36840878829059,0.000531817394390243
1.26558928018865,"+",NA,"+",0.104678817594022,"+",NA,"+",-0.197338933376581,NA,NA,NA,NA,NA,NA,0.211203242545017,10,-148.34829126952,319.710281169176,7.38222847859311,0.000528155285420114
0.999796645279617,"+",-0.202238229545512,"+",NA,NA,NA,NA,-0.0526626373894439,NA,NA,"+",NA,NA,NA,0.210983151906266,10,-148.360008505136,319.733715640409,7.40566294982591,0.000522002880478284
1.2355560415322,"+",-0.148039417203865,"+",-0.0982565105145096,NA,-0.11036081449163,"+",NA,"+",NA,NA,"+","+",NA,0.356271181373323,16,-139.812583212446,319.744569409967,7.41651671938439,0.000519177703879144
1.1373666482394,"+",-0.212000974616124,"+",NA,NA,-0.140062412039067,NA,-0.012734550231019,"+",NA,"+",NA,NA,NA,0.284154459442834,13,-144.272431747293,319.744863494586,7.41681080400315,0.000519101368402997
0.993905595353663,"+",-0.141484902360034,"+",NA,NA,NA,NA,-0.154105930325118,NA,0.0794859830552453,NA,NA,NA,"+",0.235364131547539,11,-147.04171490787,319.750096482406,7.42204379182323,0.000517744918179611
1.29087728902974,"+",NA,"+",-0.0932950835919716,"+",-0.0474870472049933,"+",-0.218260990820609,NA,NA,NA,"+",NA,NA,0.284105924135007,13,-144.275279308269,319.750558616537,7.42250592595445,0.000517625298201282
1.12948463469926,"+",-0.134117582013005,"+",-0.0969442768599565,NA,-0.0507842239412367,"+",NA,NA,0.1101215426634,NA,"+","+",NA,0.33224556043,15,-141.351587204285,319.761997937982,7.43394524739898,0.000514673107925978
1.10725425868283,"+",-0.162811064655971,"+",NA,NA,NA,"+",-0.096311896330481,NA,0.10638780077085,"+",NA,NA,NA,0.259394544399484,12,-145.700583648818,319.795533494818,7.46748080423538,0.000506115132920042
1.48942388722521,"+",NA,"+",-0.114579901066314,"+",NA,"+",-0.218151736146884,"+",0.0978478658754928,NA,"+",NA,NA,0.33181312460284,15,-141.378777478546,319.816378486503,7.48832579592039,0.000500867544041012
1.16164375173214,"+",-0.207000252885917,"+",-0.102428122612361,"+",NA,"+",NA,NA,NA,"+","+",NA,NA,0.307737260427484,14,-142.865479913327,319.817916348394,7.48986365781064,0.000500482559519214
1.24423268066944,"+",-0.11320871383845,"+",NA,"+",-0.035714755217163,"+",-0.137688512484795,NA,0.13480024418196,NA,NA,"+",NA,0.307586416039555,14,-142.874630736824,319.836217995386,7.50816530480324,0.000495923622779608
1.11922445944339,"+",-0.131458674681126,"+",0.0884494444430078,"+",NA,NA,-0.210836793686476,NA,0.0851170534595053,NA,NA,NA,"+",0.283367193932365,13,-144.318596710061,319.837193420122,7.50914072953856,0.000495681813666805
1.34596906176612,"+",-0.113340317236026,"+",-0.112703181393462,"+",-0.091700178091399,"+",-0.130219253199406,"+",0.0683772828550683,NA,"+",NA,NA,0.379289475077391,17,-138.28324903463,319.839225341987,7.51117265140408,0.000495178476038017
1.1762295257665,"+",-0.136404223004584,"+",NA,NA,NA,"+",-0.025249932839436,"+",NA,NA,NA,NA,NA,0.234547089087714,11,-147.086569542499,319.839805751664,7.51175306108144,0.000495034793697926
1.077787697941,"+",-0.170769740525061,"+",0.0987416587569326,NA,NA,"+",-0.0996457238120591,NA,NA,"+",NA,NA,NA,0.258976882058929,12,-145.724262753124,319.842891703431,7.51483901284769,0.000494271555930101
1.24522719284838,"+",NA,"+",-0.0837464678379651,NA,-0.13087136333963,"+",-0.139456173934902,"+",NA,NA,"+",NA,NA,0.307452353320348,14,-142.882761844178,319.852480210096,7.52442751951276,0.000491907564191542
1.30095760844251,"+",NA,"+",-0.0855891188146641,"+",NA,"+",-0.304405589308381,NA,NA,NA,"+",NA,"+",0.307284560762038,14,-142.892936499888,319.872829521516,7.54477683093279,0.000486927949973757
1.07358292576619,"+",-0.158557913850428,"+",NA,"+",-0.0275883108956272,NA,NA,NA,0.105735834620431,NA,NA,"+",NA,0.258689800960304,12,-145.740530897616,319.875427992415,7.54737530183178,0.000486295726712172
1.30940356467606,"+",NA,"+",0.0986327521004082,"+",NA,"+",-0.338933708510094,NA,0.123660830058861,NA,NA,NA,"+",0.282900404466132,13,-144.345945130523,319.891890261046,7.56383757046257,0.000482309389812516
1.11436692304539,"+",-0.209698545537422,"+",0.0764381186230559,NA,-0.130092824016147,NA,NA,"+",0.0277043540704367,"+",NA,NA,NA,0.307078413188872,14,-142.9054335651,319.897823651938,7.56977096135535,0.000480880645115101
1.24851968584754,"+",-0.148573011842921,"+",0.0696815645647038,"+",-0.0951322082348073,NA,-0.0582529839877362,"+",0.0250679488002036,NA,NA,NA,NA,0.307036674412371,14,-142.907963397985,319.90288331771,7.57483062712674,0.000479665634979302
1.12326920721118,"+",-0.155448748485373,"+",0.0565146009729295,NA,-0.101767640395632,NA,NA,"+",0.0342430306987921,NA,NA,"+",NA,0.307030741091178,14,-142.908323010701,319.903602543141,7.57554985255774,0.000479493172129551
1.42596669930289,"+",-0.209059998108491,"+",NA,"+",NA,"+",NA,"+",NA,"+",NA,NA,NA,0.282776759317636,13,-144.35318631238,319.906372624761,7.5783199341775,0.000478829514220831
1.10827583571408,"+",-0.15540622481714,"+",0.0867677221032882,NA,NA,"+",-0.0968033056321312,NA,0.0896821350817567,"+",NA,NA,NA,0.282696877171836,13,-144.357863884313,319.915727768625,7.58767507804214,0.000476594984884828
1.12570280013773,"+",-0.205515954422012,"+",0.0846478553220397,NA,-0.135767071665636,NA,-0.0297579220945175,"+",NA,"+",NA,NA,NA,0.306887194254239,14,-142.917022303949,319.921001129636,7.59294843905337,0.00047534001138824
1.14448396166756,"+",-0.105200783341324,"+",-0.0975495255402654,NA,NA,"+",-0.118009429683306,"+",0.0928261374674891,NA,"+",NA,NA,0.330963605258696,15,-141.432141517373,319.923106564157,7.59505387357444,0.000474839876050369
1.13254148220183,"+",-0.214426922712622,"+",-0.0830832290426216,NA,-0.135020931373839,NA,-0.037059029924956,"+",NA,"+","+",NA,NA,0.354572380163309,16,-139.923275274312,319.965953533698,7.63790084311461,0.000464775344800162
1.09761746452215,"+",-0.213690393402967,"+",-0.08510233652989,"+",NA,NA,NA,NA,0.0805433364023828,"+","+",NA,NA,0.306441731839988,14,-142.944006961513,319.974970444766,7.64691775418288,0.000462684642285758
1.00549089949083,"+",-0.216372944267436,"+",-0.0778241115000299,NA,-0.0734226389045697,NA,NA,NA,0.0828192200077574,"+","+",NA,NA,0.30641406268466,14,-142.945682496788,319.978321515316,7.65026882473296,0.000461910046958504
1.10985288410156,"+",-0.191968090242264,"+",0.0901401500291678,NA,NA,NA,NA,"+",NA,"+",NA,NA,NA,0.257574720625331,12,-145.803659916996,320.001686031176,7.67363334059263,0.000456545291888622
1.41055405024152,"+",-0.209891781273658,"+",NA,"+",NA,NA,-0.0540470678659106,"+",NA,"+",NA,NA,NA,0.28180449755826,13,-144.410082601821,320.020165203642,7.6921125130587,0.000452346430039343
0.996745300846117,"+",-0.144917900887795,"+",NA,NA,-0.0844002015156421,NA,-0.15793891624746,NA,0.101867958507678,NA,NA,NA,"+",0.257344512432036,12,-145.816681086499,320.027728370181,7.69967567959822,0.000450639074635339
1.25246210921441,"+",NA,"+",-0.0975749378772061,"+",NA,"+",NA,NA,0.111980232333693,NA,"+",NA,NA,0.25733728143981,12,-145.817090024695,320.028546246572,7.70049355598928,0.000450454828780472
1.32893853361097,"+",-0.15901687026904,"+",NA,"+",-0.0701471317402793,"+",NA,"+",NA,NA,NA,"+",NA,0.305678303036315,14,-142.990212705229,320.067381932197,7.7393292416138,0.000441792343294646
1.07295365312579,"+",-0.11765913204019,"+",0.117665842460135,NA,-0.0779540539574148,"+",-0.225314304178677,NA,NA,NA,NA,NA,"+",0.28137866814697,13,-144.434977682907,320.069955365814,7.74190267523085,0.000441224247228412
1.14249447214624,"+",-0.151983493792123,"+",0.0659501940371169,NA,-0.105001804450836,NA,-0.0243176167615416,"+",NA,NA,NA,"+",NA,0.305433485004796,14,-143.005019307145,320.096995136029,7.76894244544621,0.000435299090074487
1.14682902961889,"+",NA,"+",-0.0736868859988996,NA,NA,"+",NA,NA,NA,NA,"+",NA,NA,0.207491538452203,10,-148.545459856991,320.104618344119,7.77656565353607,0.000433643060371708
1.1901432165216,"+",-0.113837982342706,"+",0.108753149827676,"+",NA,"+",-0.252325066892065,NA,NA,NA,NA,NA,"+",0.281042219747354,13,-144.454636890422,320.109273780843,7.78122109026037,0.000432634835344651
1.12975966426869,"+",-0.220984475910977,"+",-0.0894597396981541,NA,-0.12959703147428,NA,NA,"+",0.0192885497656412,"+","+",NA,NA,0.3532698396797,16,-140.007950257013,320.135303499101,7.80725080851823,0.000427040636726796
1.22727798919725,"+",-0.111764857677961,"+",NA,"+",-0.0604967153336295,"+",-0.253443606039583,NA,0.134173911806549,NA,NA,NA,"+",0.305036531168918,14,-143.029015999198,320.144988520136,7.81693582955302,0.000424977686911512
1.20456741592656,"+",-0.103808687068793,"+",0.0952270447648776,"+",-0.0663631332714665,"+",-0.264767595472742,NA,0.115387691128422,NA,NA,NA,"+",0.329139582304294,15,-141.546492131088,320.151807791587,7.82375510100411,0.000423531135316078
1.16760200092092,"+",-0.181752396900079,"+",0.0741584215879575,"+",NA,"+",NA,NA,0.100267162772459,"+",NA,NA,NA,0.280571973240024,13,-144.482098721476,320.164197442952,7.83614475236885,0.000420915543693445
1.15280570992478,"+",NA,"+",NA,NA,NA,"+",NA,NA,0.121553313135841,NA,NA,NA,NA,0.157173899740744,8,-151.130873480777,320.181746961555,7.85369427097186,0.000417238268309182
1.06100331586963,"+",-0.130000578362906,"+",NA,NA,NA,"+",-0.202579912341929,NA,NA,NA,NA,NA,"+",0.231367230912353,11,-147.260685286331,320.188037239329,7.8599845487463,0.000415928057483834
1.13183340707663,"+",NA,"+",0.110905069019778,NA,-0.0778301506706672,"+",-0.173433213462377,NA,NA,NA,NA,NA,NA,0.206670430025275,10,-148.588953021271,320.191604672678,7.86355198209503,0.000415186820946878
1.14681671663483,"+",-0.190893270227597,"+",NA,"+",NA,NA,-0.0865349208755232,NA,0.0998459923094098,"+",NA,NA,NA,0.255774442218955,12,-145.905380816266,320.205127829715,7.87707513913159,0.000412388972253651
1.07767205730118,"+",-0.144986984856412,"+",NA,NA,NA,NA,-0.00210662544938791,"+",0.0532479634131932,NA,NA,NA,NA,0.231059376037824,11,-147.277503871983,320.221674410632,7.89362172004877,0.000408991233126123
1.41724301126506,"+",-0.219670739672042,"+",-0.104509542808922,"+",NA,NA,-0.0702081675564262,"+",NA,"+","+",NA,NA,0.352507464462042,16,-140.057431328467,320.234265642008,7.906212951425,0.000406424469658481
1.14996897405423,"+",NA,"+",-0.0731598010910736,NA,-0.0850483026110661,"+",-0.266866046822122,NA,NA,NA,"+",NA,"+",0.304224632296157,14,-143.078054331391,320.243065184522,7.91501249393889,0.00040464022297568
1.15000426643499,"+",-0.143685219729769,"+",NA,"+",-0.0311163751765225,"+",NA,NA,0.123292667281819,NA,NA,"+",NA,0.279698662955521,13,-144.533051403792,320.266102807584,7.93805011700141,0.000400005990176578
1.34082847525896,"+",NA,"+",NA,"+",NA,"+",-0.343939052523911,NA,0.14799969939379,NA,NA,NA,"+",0.255218279373102,12,-145.936755868558,320.2678779343,7.93982524371688,0.000399651117026321
1.10749697654842,"+",-0.112562063264833,"+",NA,NA,NA,"+",-0.0863576336520736,"+",0.106999675672024,NA,NA,NA,NA,0.255079484115742,12,-145.944582131664,320.283530460511,7.95547776992817,0.000396535549761041
1.11322180165791,"+",-0.200751092156143,"+",NA,NA,NA,NA,NA,"+",NA,"+",NA,NA,NA,0.23032375997606,11,-147.317664457339,320.301995581344,7.97394289076072,0.000392891359828441
1.20676060562433,"+",-0.190833384736204,"+",-0.0912502734860161,NA,NA,"+",NA,"+",NA,"+","+",NA,NA,0.327881546721407,15,-141.625179161953,320.309181853319,7.98112916273573,0.000391482180946056
1.1167271724335,"+",-0.135257731138381,"+",-0.065068958665571,"+",NA,NA,-0.17758246030199,NA,0.081477070245369,NA,"+",NA,"+",0.32787694052978,15,-141.625466997207,320.309757523826,7.98170483324287,0.000391369514788658
1.12871803619345,"+",NA,"+",NA,NA,-0.135479032852678,"+",-0.156609169401924,"+",0.143503636279022,NA,NA,NA,NA,0.254712300984311,12,-145.965279496875,320.324925190933,7.99687250035038,0.000388412659850166
1.00381774358794,"+",-0.193662232608803,"+",NA,NA,NA,NA,-0.0415370281672682,NA,0.0776134703202111,"+",NA,NA,NA,0.230028903048056,11,-147.333751246605,320.334169159877,8.0061164692944,0.000386621564962543
1.14393681893608,"+",NA,"+",0.115811598976213,NA,-0.0931128985148257,"+",-0.278188864947916,NA,0.116004250037891,NA,NA,NA,"+",0.278917283635028,13,-144.578588101105,320.357176202209,8.02912351162627,0.000382199538806683
1.13563819387395,"+",NA,"+",0.0848023919909093,NA,-0.13127038810365,"+",-0.165981844880472,"+",0.124101718987044,NA,NA,NA,NA,0.27889260486622,13,-144.580025509782,320.360051019563,8.03199832898014,0.000381650556523754
1.17436495140903,"+",-0.130903702648261,"+",0.103916026354951,NA,-0.133075194904759,"+",-0.180833484639647,"+",NA,NA,NA,NA,"+",0.327370459501856,15,-141.657104346976,320.373032223363,8.04497953277991,0.000379181436402597
1.00462904502681,"+",-0.188923053750346,"+",0.0871399042932207,NA,-0.087744415507989,NA,-0.0676438822612495,NA,0.0830456450129479,"+",NA,NA,NA,0.278715278868508,13,-144.590352371468,320.380704742937,8.05265205235378,0.000377729584527218
0.993296308466844,"+",-0.206629286746706,"+",-0.0722539730290816,NA,-0.0790750339362686,NA,-0.0833674352633977,NA,NA,"+","+",NA,NA,0.302906242187395,14,-143.157562736151,320.402081994041,8.07402930345808,0.000373713674948739
1.21435007762966,"+",-0.191093018941593,"+",-0.100338273295877,NA,-0.135970211678945,"+",-0.0773268405739522,"+",NA,"+","+",NA,NA,0.375104277629638,17,-138.565487430059,320.403702132846,8.07564944226306,0.000373411063520049
1.11656090056173,"+",-0.205760810099766,"+",-0.0821623643214941,"+",NA,NA,-0.0991294905618058,NA,NA,"+","+",NA,NA,0.302610468486345,14,-143.175379365042,320.437715251823,8.10966256124027,0.000367114320782439
1.27592216818198,"+",-0.117985116843752,"+",0.0726625708294769,"+",-0.0994410782146125,"+",-0.112057200030257,"+",0.0710415905711209,NA,NA,NA,NA,0.326790802998556,15,-141.693283383833,320.445390297078,8.11733760649457,0.000365708210984366
1.00063607857641,"+",-0.193704669446422,"+",0.097621928639225,NA,-0.0757557103987411,NA,-0.0765034892908754,NA,NA,"+",NA,NA,NA,0.253608986884637,12,-146.027409766966,320.449185731115,8.12113304053184,0.000365014858390118
1.00540249022115,"+",-0.196938056270291,"+",NA,NA,-0.0869173730092653,NA,-0.0529730962855095,NA,0.100071881316543,"+",NA,NA,NA,0.253606650023033,12,-146.027541263771,320.449448724725,8.12139603414244,0.000364966863258027
1.36749946128231,"+",-0.216469902134646,"+",NA,"+",NA,NA,NA,"+",0.0177805232772869,"+",NA,NA,NA,0.277939315285328,13,-144.635512003392,320.471024006784,8.14297131620134,0.000361050891772989
